catalognumber,collectorfamilyname,collectorinitials,associatedcollectors,year,month,day,verbatimeventdate,scientificname,scientificnameauthorship,identificationqualifier,family,identifiedby,dateidentified,country,stateprovince,county,locality,latdeg,lngdeg,elevationnumber,elevationunits,verbatimelevation,verbatimcoordinates,georeferencedby,georeferencesources,host,occurrenceremarks,lifestage,sex,individualcount,samplingprotocol,preparations,typestatus,ownerinstitutioncode,basisofrecord,language
UMSP000337037,,,,1911,6,7,6/7/11,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1922,USA,Minnesota,,St. Anthony Park,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337038,,,,1911,6,6,6/6/11,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1922,USA,Minnesota,Scott,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337039,,,,1911,6,6,6/6/11,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1922,USA,Minnesota,Scott,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337040,,,,1911,6,6,6/6/11,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1922,USA,Minnesota,Scott,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337041,,,,1911,6,6,6/6/11,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1922,USA,Minnesota,Scott,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337042,Oestlund,O.W. ,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Big Stone,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337043,Oestlund,O.W. ,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Big Stone,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337044,Oestlund,O.W. ,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Traverse,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337045,Knight,H.H.,,1923,7,11,"July 11, 1923",Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,"Red Rock, Miss. R.",,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337046,,,,1911,6,6,6/6/11,Agrilus parvus,Saunders,,buprestidae,Knull,1938,USA,Minnesota,Scott,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337047,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337048,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337049,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337050,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337051,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337052,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337053,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337054,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337055,Knight,H.H.,,1923,7,11,"July 11, 1923",Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,"Red Rock, Miss. R.",,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337056,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337057,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337058,Knight,H.H.,,1923,7,11,"July 11, 1923",Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,"Red Rock, Miss. R.",,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337059,Knight,H.H.,,1922,7,8,VII-8 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337060,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337061,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337062,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337063,,,,1911,6,6,6/6/11,Agrilus parvus,Saunders,,buprestidae,Knull,1938,USA,Minnesota,Scott,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337064,,,,1911,6,6,6/6/11,Agrilus parvus,Saunders,,buprestidae,Knull,1938,USA,Minnesota,Scott,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337065,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Traverse,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337066,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Traverse,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337067,Oestlund,O.W.,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Traverse,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337068,,,,,,,,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337069,Knight,H.H.,,1923,7,11,"July 11, 1923",Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337070,,,,,6,16,6/16,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1938,USA,Minnesota,Hennepin,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337071,Knight,H.H.,,1922,7,18,VII-18 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337072,Knight,H.H.,,1922,7,8,VII-8 1922,Agrilus parvus,Saunders,,buprestidae,J.N. Knull,1928,USA,Minnesota,Ramsey,,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337073,Knight,H.H.,,1922,6,14,"June 14, 1922",Agrilus pensus,Horn,,buprestidae,J.N. Knull,1928,USA,Minnesota,,Lakeland,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337074,Milliron,H.E.,,1938,6,16,"June 16, 1938",Agrilus pensus,Horn,,buprestidae,Knull,1942,USA,Minnesota,,Itasca Park,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337075,Knight,H.H.,,1922,6,14,"June 14, 1922",Agrilus pensus,Horn,,buprestidae,J.N. Knull,1922,USA,Minnesota,,Lakeland,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337076,,,,1995,6,14,14 June 95,Agrilus pensus,Horn,,buprestidae,J.N. Knull,1922,USA,Minnesota,,Taylor's Falls,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337077,,,,,,,,Agrilus pensus,Horn,,buprestidae,J.N. Knull,1922,USA,,,N.S.,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337078,,,,,,,,Agrilus pensus,Horn,,buprestidae,J.N. Knull,1922,USA,,,N.S.,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337079,,,,,,,,Agrilus pensus,Horn,,buprestidae,J.N. Knull,1922,USA,,,N.S.,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337080,Frost,C.A.,,1923,6,30,VI-30-23,Agrilus pensus,Horn,,buprestidae,C.A. Frost,,USA,Connecticut,,Cornwall,,,,,,,,,,,adult,female,,,pinned,,UMSP,,english
UMSP000337081,Hallinen,M.,"P. Haynes, E. Lee",2017,7,10,July 10 2017,Agrilus pensus,Horn,,buprestidae,M. Hallinen,10.x.2017,USA,Minnesota,Ramsey,Turtle Lake Elementary,45.11045,-93.14969,,,,,,,,C. fumipennis nesting site,adult,,,,pinned,,UMSP,,english
UMSP000337082,Hallinen,M.,,2017,7,28,July 28 2017,Agrilus pensus,Horn,,buprestidae,M. Hallinen,10.x.2017,USA,Minnesota,Ramsey,Turtle Lake Elementary,45.11045,-93.14969,,,,,,,,C. fumipennis nesting site,adult,,,,pinned,,UMSP,,english
UMSP000337083,Hallinen,M.,,2017,7,28,July 28 2017,Agrilus pensus,Horn,,buprestidae,M. Hallinen,10.x.2017,USA,Minnesota,Ramsey,Turtle Lake Elementary,45.11045,-93.14969,,,,,,,,C. fumipennis nesting site,adult,,,,pinned,,UMSP,,english
UMSP000337084,Hallinen,M.,,2017,7,30,July 30 2017,Agrilus pensus,Horn,,buprestidae,M. Hallinen,10.x.2017,USA,Minnesota,Chisago,Banta Park,45.30746,-92.992807,,,,,,,,C. fumipennis nesting site,adult,,,,pinned,,UMSP,,english
UMSP000337085,Hallinen,M.,E.Lee,2017,7,17,July 17 2017,Agrilus pensus,Horn,,buprestidae,M. Hallinen,10.x.2017,USA,Minnesota,Washington,Marine Elementary,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337086,,,,2003,,,summer '03,Agrilus planipennis,Fairmaire,,buprestidae,Fairmaire,,USA,Michigan,,Detroit Area,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337087,,,,2009,11,17,11-17-09,Agrilus planipennis,Fairmaire,,buprestidae,M. Abrahamson,2009,USA,Minnesota,Ramsey,Univ. of Minn. St. Paul,,,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337088,Christianson,L.,,2012,2,3,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~3.ii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337089,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337090,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337091,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337092,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337093,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337094,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337095,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337096,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337097,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337098,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337099,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337100,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337101,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337102,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337103,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337104,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337105,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337106,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337107,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337108,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337109,Christianson,L.,,2012,3,10,"trees cut 26.ix.2011, larvae collected 20.i.2012, adult emerged ~10.iii.2012",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. Paul, corner of Selby Ave. & Dale St.",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337110,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337111,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337112,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337113,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337114,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337115,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337116,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337117,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337118,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337119,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337120,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337121,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337122,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337123,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337124,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337125,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337126,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337127,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337128,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337129,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337130,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337131,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337132,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337133,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337134,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337135,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337136,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337137,Christianson,L.,,2013,3,22,"~16-19.iii.2013, removed as dead 22.iii.2013",Agrilus planipennis,Fairmaire,,buprestidae,,,USA,Minnesota,Ramsey,"St. paul, Summit Ave. & Dale Street",,,,,,,,,,ex: green ash,adult,,,,pinned,,UMSP,,english
UMSP000337138,Mallet,C.,,2016,7,12,12.vii.2016,Agrilus planipennis,Fairmaire,,buprestidae,W.P. Steffens,2017,USA,Minnesota,Hennepin,"Riverside Park, Minneapolis",44.966533,-93.231301,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337139,Osthus,J.,,2016,6,29,29.vi.2016,Agrilus planipennis,Fairmaire,,buprestidae,W.P. Steffens,2017,USA,Minnesota,Hennepin,"Riverside Park, Minneapolis",44.966533,-93.231301,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337140,Osthus,J.,,2016,6,29,29.vi.2016,Agrilus planipennis,Fairmaire,,buprestidae,W.P. Steffens,2017,USA,Minnesota,Hennepin,"Riverside Park, Minneapolis",44.966533,-93.231301,,,,,,,,,adult,,,,pinned,,UMSP,,english
UMSP000337141,Mallet,C.,,2016,7,19,19.vii.2016,Agrilus planipennis,Fairmaire,,buprestidae,W.P. Steffens,2017,USA,Minnesota,Hennepin,"Riverside Park, Minneapolis",44.966533,-93.231301,,,,,,,,,adult,,,,pinned,,UMSP,,english
